userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
281711633,0,0.783180026281209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232534634,0,0.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36874110,0,0.399441340782123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78967328,0,1.22131147540984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339444631,0,0.886138613861386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221187678,0,0.273972602739726,1.95823665893272,0.273217115689382,0.555309033280507,0.171473851030111,1,1,1,1,0,0,0,0,0,0,0,0
49691940,0,0.580204778156997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069354226,0,0.61198738170347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116301764,0,0.455197132616487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446905532,0,1.02576112412178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430979463,0,1.00298062593145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285711065,0,1.27374301675978,0.986111111111111,0.285148514851485,0.146534653465347,0.568316831683168,1,1,1,1,1,0,0,0,0,1,1,0
14307043,0,0.488575268817204,0.47032967032967,0.141436120609263,0.447932856698788,0.410631022691949,1,1,1,1,0,0,0,0,1,1,1,1
604176461,0,0.508733624454148,0.44341290893015,0.703358208955224,0.162313432835821,0.134328358208955,1,1,0,0,0,0,1,0,0,0,0,1
1200888036,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430588488,0,5.75757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156476916,0,3.03061224489796,0.310679611650485,0.229910714285714,0.720982142857143,0.049107142857143,0,0,0,0,0,1,1,1,0,0,0,0
15888676,0,1.8,0.570114942528736,0.272130121989365,0.062245855489522,0.665624022521113,1,0,0,0,0,0,0,0,1,1,1,1
2680793168,0,1.53543307086614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156751025,0,2.86506469500924,0.017846862406448,0.952825013713659,0.007131102578168,0.040043883708173,1,1,0,0,0,0,1,1,1,1,1,0
2157979582,0,1.82203389830508,0.178761061946903,0.802556818181818,0.161931818181818,0.035511363636364,1,1,1,1,0,0,0,0,0,0,0,0
1321733300,0,0.778635778635779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391650964,0,0.802005012531328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654056680,0,1.07407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646872513,0,0.166350411132195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717096415,0,1.80761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536234966,0,0.515228426395939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797268164,0,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539977804,0,0.115071232191952,21.9955406911929,0.829787234042553,0.040703052728955,0.129509713228492,0,0,0,0,0,0,0,0,1,1,1,1
291594394,0,2.16018306636156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101098094,0,0.529520295202952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233444535,0,3.35,0.018050541516246,0.742627345844504,0.13941018766756,0.117962466487936,0,0,0,0,0,0,0,1,1,1,0,0
520328342,0,0.482126489459212,0.262295081967213,0.151741293532338,0.754042288557214,0.094216417910448,0,1,0,1,0,1,1,1,0,0,0,0
2594420244,0,0.942481511914544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887026338,0,0.87910976226606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719640706,0,1.90753098188751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911861962,0,1.95180722891566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66789784,0,0.601307189542484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495020496,0,0.735384615384615,0.505592841163311,0.417107309486781,0.469984447900467,0.112908242612753,1,1,1,0,0,0,0,1,1,1,1,1
1476770959,0,1.57627118644068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316120129,0,0.405149051490515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183765902,0,2.51830985915493,0.459574468085106,0.429616087751371,0.214351005484461,0.356032906764168,0,0,0,0,0,0,0,0,1,1,1,1
477542555,0,1.81578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042681007,0,2.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232678324,0,0.823529411764706,0.117897727272727,0.680851063829787,0.208575112830432,0.110573823339781,1,1,1,0,0,0,0,0,1,1,0,1
619201618,0,0.087128712871287,0.343065693430657,0.439102564102564,0.456730769230769,0.104166666666667,1,1,0,0,0,0,0,1,0,1,1,1
1637563074,0,1.02786377708978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381970808,0,0.991836734693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374759993,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238512887,0,0.839857651245552,0.694135115070527,0.420411985018727,0.18601747815231,0.393570536828964,1,1,0,0,0,0,1,1,1,0,0,1
428421268,0,1.92200854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956613720,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157249587,0,1.63953488372093,1.13282937365011,0.287488357652903,0.45979509469109,0.252716547656007,1,1,1,1,0,0,0,0,0,0,0,0
19478719,0,1.08480565371025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58292961,0,1.77329192546584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251905557,0,1.47554806070826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161256308,0,0.926503340757238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084357732,0,1.92242295430393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186978312,0,0.973214285714286,1.10014727540501,0.638157894736842,0.24874686716792,0.113095238095238,1,1,1,1,0,0,0,0,0,0,1,1
546096491,0,0.556765163297045,3.77667766776678,0.563371552525566,0.080570189030059,0.356058258444376,0,0,0,0,0,0,1,1,1,1,0,0
1433206302,0,0.935344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99716926,0,0.929347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907385266,0,1.32446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332829606,0,1.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174730115,0,0.831062670299727,1.64073550212164,0.218614718614719,0.173160173160173,0.608225108225108,0,1,1,1,0,0,0,0,0,1,1,1
3888491,0,0.937431394072448,0.486074270557029,0.471692211448233,0.085079762277135,0.443228026274633,0,0,0,1,1,1,1,1,1,1,1,0
3037199234,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599745022,0,0.961662817551963,1.76566125290023,0.402427637721755,0.197945845004669,0.399626517273576,0,0,0,0,1,1,0,0,0,0,0,0
219404734,0,0.96551724137931,0.492004920049201,0.331295843520782,0.494295028524857,0.17440912795436,1,1,0,0,0,0,0,1,1,1,1,1
1023331706,0,0.854519774011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625400643,0,1.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215533065,0,0.366010077874485,0.119892231701841,0.690542635658915,0.189147286821705,0.12031007751938,1,1,0,0,0,0,1,1,1,1,1,1
85067793,0,1.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14235705,0,1.46564102564103,0.156277827248442,0.701655732583568,0.069040924711028,0.229303342705405,1,1,1,0,1,1,1,0,0,0,0,1
108701807,0,0.825593395252838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429789520,0,2.53731343283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60278487,0,1.54044117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83390456,0,0.55521472392638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564336147,0,0.621875,0.705750560119492,0.412507701786815,0.11275415896488,0.474738139248306,0,1,1,1,0,0,0,0,0,0,1,1
242205664,0,0.954387489139878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478592602,0,0.800181653042688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054142278,0,2.26031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300374583,0,2.11513157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041326394,0,0.777472527472527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596834903,0,0.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116708222,0,6.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65984518,0,0.915540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128111467,0,1.03178484107579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241157629,0,3.52631578947368,0.245709123757904,0.37373396353815,0.286630654962863,0.339635381498987,1,1,1,0,0,0,0,0,1,1,1,1
726729494,0,1.86885245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707660496,0,0.655172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77558505,0,0.968903436988543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369285103,0,0.918604651162791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596494170,0,1.71311475409836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208200663,0,0.194935418082937,0.927766732935719,0.473486037025416,0.375274552871039,0.151239410103546,0,1,1,1,0,0,0,0,0,0,1,0
541711129,0,0.586614173228346,0.735117056856187,0.462705044877747,0.209842154131848,0.327452800990405,1,1,1,0,0,0,0,0,1,1,0,1
3087465981,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251633570,0,0.458461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42401379,0,1.07926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456150594,0,0.717811158798283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25693756,0,1.89792663476874,2.35885885885886,0.412639405204461,0.126084262701363,0.461276332094176,1,1,1,0,0,0,0,1,1,1,0,1
352944559,0,1.99195171026157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901659314,0,0.973684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140717029,0,1.3135593220339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555411470,0,0.684418145956607,0.904054054054054,0.230314347961407,0.197012138188609,0.572673513849984,0,0,0,0,0,0,1,1,1,1,1,0
2250794221,0,5.13333333333333,0.03448275862069,0.852941176470588,0.014705882352941,0.132352941176471,0,0,0,0,1,1,0,0,1,1,1,1
571579758,0,0.402195608782435,4.23392760669908,0.570416024653313,0.257010785824345,0.172573189522342,0,0,0,0,1,1,1,0,1,1,0,0
426334161,0,0.443715846994536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213261669,0,2.04901960784314,0.099009900990099,0.498355263157895,0.274671052631579,0.226973684210526,1,1,1,1,1,0,0,0,0,0,0,0
28340717,0,1.98758865248227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85841150,0,0.699404761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811928833,0,1.16973415132924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256256185,0,0.643835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21281949,0,0.737942122186495,1.00625,0.448877805486284,0.091022443890274,0.460099750623441,0,0,0,1,1,1,1,1,1,1,0,0
455950099,0,1.14012738853503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510903360,0,0.269403824521935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347768868,0,1.39344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46961288,0,4.51923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736045779,0,1.86917960088692,0.457575757575758,0.619330622458555,0.188927119174226,0.191742258367219,1,1,1,0,0,0,0,0,1,1,1,1
57376225,0,0.347670250896057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120705454,0,6.20754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407225208,0,0.629787234042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158122428,0,0.937062937062937,1.08083832335329,0.454421768707483,0.380952380952381,0.164625850340136,0,0,0,1,1,1,1,1,1,0,0,0
1167773802,0,0.638888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037256261,0,0.943820224719101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97484136,0,0.308996088657106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082117736,0,4.76255707762557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478531461,0,0.537772087067862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30750923,0,2.15976331360947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559486409,0,0.846153846153846,1.89144736842105,0.215297450424929,0.418909348441926,0.365793201133144,0,0,0,0,0,1,1,1,0,1,1,1
188961582,0,1.57188498402556,0.256317689530686,0.243623570800352,0.38698328935796,0.369393139841689,1,1,0,0,0,0,0,1,1,1,1,1
317273582,0,1.32133676092545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083991861,0,0.550480769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40502358,0,0.512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954799494,0,0.985815602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139250696,0,3.30082644628099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672205587,0,0.837837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555419261,0,0.97239263803681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35941580,0,2.66743648960739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274285556,0,1.22360248447205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620466530,0,0.064137804654572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668485740,0,0.647651006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18463828,0,0.945255474452555,0.218279569892473,0.58125,0.1665625,0.2521875,0,0,0,0,0,1,1,1,1,1,1,1
309132692,0,0.037328723268024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343220962,0,1.92424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40812882,0,1.0271186440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484023400,0,1.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481994964,0,0.352941176470588,1.53571428571429,0.25,0.51875,0.23125,0,1,0,0,0,1,1,1,1,1,0,0
760936026,0,1.31700288184438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63986474,0,0.079515677238637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541142436,0,1.31018518518519,2.06666666666667,0.33768352365416,0.476019575856444,0.186296900489396,1,1,1,0,0,0,0,1,1,1,1,0
29867936,0,0.76530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289732005,0,0.70777027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554242271,0,2.41212121212121,0.085566119273985,0.366255144032922,0.150364039252928,0.48338081671415,1,1,0,0,0,0,0,1,0,1,1,1
141223622,0,2.71084337349398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999662546,0,1.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994255158,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069153899,0,1.3015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886779494,0,0.284403669724771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93127862,0,4.99074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791386,0,0.602977667493797,2.47331947331947,0.446749226006192,0.235913312693498,0.31733746130031,1,0,0,0,0,1,1,1,1,1,1,1
253339095,0,1.86187845303867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723943414,0,4.25142857142857,0.101010101010101,0.399937849596022,0.557178371659416,0.042883778744562,1,1,1,0,0,0,0,0,0,1,1,1
50357236,0,0.42964824120603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377001464,0,1.9424778761062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016015984,0,2.02688172043011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57591732,0,0.038560411311054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343120924,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108135829,0,0.558510638297872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81186711,0,0.369661266568483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840265139,0,9.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221898604,0,1.36363636363636,0.019230769230769,0.636734693877551,0.302040816326531,0.061224489795918,1,0,0,1,1,1,1,0,0,0,0,1
1182170533,0,1.93203883495146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247542139,0,0.174308450170519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127177,0,0.724257083621285,0.187817258883249,0.858922454064154,0.114606041731548,0.026471504204298,0,0,0,0,0,0,1,1,1,1,0,0
169035705,0,1.76530612244898,0.160919540229885,0.812830893802554,0.0115228900654,0.175646216132046,1,1,1,1,1,0,0,0,0,1,1,1
20412275,0,3.26938775510204,0.094915254237288,0.842857142857143,0.027619047619048,0.129523809523809,1,1,1,0,0,0,0,0,1,1,1,1
25793082,0,0.124714332353901,0.684090909090909,0.54354539839407,0.222977146386658,0.233477455219271,0,0,0,1,0,0,0,0,1,1,1,0
101119770,0,0.923566878980892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236885646,0,0.128668171557562,2.71325648414986,0.436203645505971,0.265241986172219,0.29855436832181,1,1,1,1,1,0,0,0,0,0,0,1
341910065,0,0.611267605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099915572,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538794415,0,3.58666666666667,0.071785552021808,0.683752718235477,0.057160608884747,0.259086672879776,0,1,0,1,1,1,0,0,0,0,1,1
490712110,0,0.435386753126447,0.489617486338798,0.288007554296506,0.382436260623229,0.329556185080264,0,0,0,0,0,0,0,0,1,1,1,1
2881123344,0,3.95744680851064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14265485,0,1.54006163328197,0.288828337874659,0.465440710209258,0.382371591629677,0.152187698161065,1,1,1,0,0,0,0,0,0,1,0,1
82841878,0,0.204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344649519,0,1.25454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55645968,0,0.848751835535976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286252274,0,0.696335078534031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739198699,0,1.73417721518987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412867492,0,2.55696202531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182527116,0,0.822931785195936,1.64571428571429,0.054670415495158,0.692596063730084,0.252733520774758,0,0,0,0,0,1,1,0,0,1,1,1
324540065,0,2.07570977917981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24295753,0,0.716101694915254,0.606171548117155,0.593788819875776,0.108695652173913,0.297515527950311,1,0,0,0,0,0,0,1,1,1,1,1
1419394196,0,8.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22207145,0,1.06222865412446,0.64993954050786,0.515104328869511,0.067268763625039,0.41762690750545,0,0,0,1,1,1,1,0,1,1,1,1
1580923315,0,1.37634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276716600,0,1.90654205607477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547392351,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411423599,0,4.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38788028,0,0.942120828052387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231211273,0,0.548459804658152,0.72867298578199,0.261949099937927,0.61887026691496,0.119180633147114,1,1,1,1,0,0,0,0,1,1,1,1
2342765528,0,1.52920962199313,0.508820798514392,0.335618572764101,0.103147397943285,0.561234029292615,1,1,0,0,0,0,0,0,1,1,1,1
61099098,0,0.922235722964763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924491016,0,3.90243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202355526,0,2.16666666666667,0.546875,0.022322985699337,0.781653296128357,0.196023718172306,0,0,0,1,1,0,0,0,0,1,1,1
317316490,0,1.42410714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556585952,0,0.726495726495726,2.0407429598562,0.523197492163009,0.116614420062696,0.360188087774295,1,1,1,0,0,0,0,0,1,1,1,1
289311242,0,1.22727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96949557,0,1.31004366812227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147528665,0,2.2751677852349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143282538,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322427517,0,0.261954261954262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751215943,0,1.09390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675170325,0,2.88888888888889,0.076923076923077,0.371428571428571,0.114285714285714,0.514285714285714,1,0,1,1,1,0,0,0,0,0,0,0
52993590,0,1.22901678657074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24255637,0,1.10016025641026,0.599286563614744,0.52398753894081,0.415576323987539,0.060436137071651,1,1,1,0,0,0,0,1,1,0,1,1
170923442,0,0.676056338028169,0.234009360374415,0.79454601797335,0.10691044313604,0.098543538890611,1,1,1,0,0,0,0,1,0,0,0,0
397456840,0,1.00475285171103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241106682,0,0.507462686567164,0.630901287553648,0.219604147031103,0.674835061262959,0.105560791705938,0,0,0,0,0,1,1,1,1,0,1,0
332630514,0,0.515151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405166123,0,0.676048565121413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407393059,0,1.33538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483204176,0,1.20792079207921,4.31512605042017,0.147322810275457,0.128752708139895,0.723924481584649,0,0,0,0,1,1,1,1,1,1,1,0
375202148,0,0.571989528795812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306963108,0,3.11184210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147453955,0,0.102743271221532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246418381,0,0.198493575542756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038481676,0,0.81115760111576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198656514,0,4,0.02361060661097,0.850478838430646,0.007105344454742,0.142415817114612,1,1,0,0,0,0,0,0,0,1,1,1
175553932,0,1.25,0.192926045016077,0.585687382297552,0.08286252354049,0.331450094161959,0,0,0,0,0,0,1,1,1,1,1,1
2485239744,0,2.98326359832636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958717386,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855490757,0,1.15530303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560481616,0,1.43928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141883652,0,0.56981981981982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82869657,0,2.73404255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969049261,0,0.84718792866941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752242934,0,4.95327102803738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245133290,0,0.859223300970874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222374256,0,1.32156862745098,0.173213440605774,0.666982323232323,0.140782828282828,0.192234848484848,0,1,1,1,0,0,0,0,1,1,0,1
332447134,0,0.741573033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359572064,0,0.121673003802281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243006068,0,0.569343065693431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62739096,0,2.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378228984,0,2.45679012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574527335,0,0.943181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104213670,0,0.184089162182936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192767087,0,0.518151815181518,1.46776859504132,0.385227634511302,0.464501751034702,0.150270614453996,1,1,1,0,0,0,0,1,0,1,0,1
40247721,0,1.30653266331658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277363046,0,1.83501374885426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266004940,0,7.42857142857143,0.06306990881459,0.959883296863603,0.025528811086798,0.014587892049599,0,0,0,1,1,1,1,0,1,1,0,0
461581109,0,0.480957989791912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837521193,0,1.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109943607,0,0.247211895910781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290054590,0,2.53543307086614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604904469,0,0.990322580645161,1.65079365079365,0.390818858560794,0.294354838709677,0.314826302729529,0,0,0,1,1,0,0,0,1,1,1,1
368834865,0,0.904676258992806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126967628,0,1.06862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337602566,0,1.08744394618834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605838742,0,0.497568881685575,0.644308943089431,0.157996146435453,0.690751445086705,0.151252408477842,1,0,0,0,0,0,0,1,0,0,1,1
21425831,0,0.457583547557841,0.364878048780488,0.635461872287663,0.121512709237446,0.243025418474891,1,1,0,0,0,0,0,0,1,1,1,1
230081713,0,0.501529051987768,1.16680997420464,0.367456556082148,0.223696682464455,0.408846761453397,1,1,1,0,0,0,0,0,1,1,1,1
